series,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64
series_80,0.059860099107027054,0.22641834616661072,0.3146345019340515,0.4341343939304352,-0.015298617072403431,0.25708362460136414,-0.25796282291412354,-0.04496537894010544,-0.20632001757621765,-0.08001381158828735,-0.20845982432365417,-0.18992595374584198,-0.15935476124286652,0.2401656210422516,-0.09814520925283432,-0.372066855430603,-0.3477678596973419,-0.08891672641038895,0.3281087577342987,-0.21765944361686707,-0.1675807237625122,-0.020564572885632515,0.37706857919692993,0.12895305454730988,0.0846988782286644,-0.012165863998234272,0.25935375690460205,0.264486163854599,0.09406881779432297,-0.14866293966770172,-0.37657615542411804,0.11454951018095016,0.02855086326599121,-0.16698592901229858,0.03988225758075714,0.0935266762971878,-0.02745663933455944,-0.4496821463108063,-0.20457202196121216,0.46168315410614014,0.0015797887463122606,-0.18854136765003204,0.1572888195514679,0.02526112087070942,0.20696742832660675,-0.03711079806089401,-0.3403646647930145,-0.2602914571762085,0.31226032972335815,-0.33918505907058716,-0.32553526759147644,0.1768413633108139,0.1843567043542862,0.4737815856933594,0.15458834171295166,-0.061109062284231186,-0.46187838912010193,0.025535019114613533,-0.3381118178367615,-0.1805277317762375,-0.07343291491270065,-0.532733142375946,0.07631935924291611,-0.02481590397655964
series_81,0.062477584928274155,0.23672327399253845,0.3142566978931427,0.46114152669906616,0.005640584044158459,0.26857784390449524,-0.28091657161712646,-0.04589001461863518,-0.22963835299015045,-0.061311591416597366,-0.2015860378742218,-0.19253678619861603,-0.19332215189933777,0.2773013412952423,-0.10055600106716156,-0.41243287920951843,-0.37451016902923584,-0.11866427958011627,0.32655152678489685,-0.24909479916095734,-0.17244042456150055,-0.059464231133461,0.3675432801246643,0.15021677315235138,0.08487589657306671,-0.00563706923276186,0.2709755599498749,0.2993236184120178,0.06001048907637596,-0.13478538393974304,-0.3940921127796173,0.08678530901670456,0.06267409026622772,-0.17537517845630646,0.03041069768369198,0.08689951151609421,-0.035518765449523926,-0.4495452642440796,-0.2360774129629135,0.4900049567222595,0.007056822534650564,-0.17259836196899414,0.16870035231113434,0.018702687695622444,0.2169828861951828,-0.021513916552066803,-0.35291436314582825,-0.25440263748168945,0.3524644374847412,-0.34664663672447205,-0.3401588797569275,0.19246146082878113,0.195407435297966,0.49488139152526855,0.14542171359062195,-0.07502830773591995,-0.4773043692111969,0.04070688411593437,-0.3702253997325897,-0.21463637053966522,-0.10369536280632019,-0.5663838982582092,0.06289643049240112,0.0036359778605401516
series_82,0.05351116135716438,0.09784691780805588,0.19744262099266052,0.3149275481700897,0.027072055265307426,0.22081390023231506,-0.16565826535224915,-0.07003435492515564,-0.18387386202812195,0.01718093268573284,-0.13404887914657593,-0.25702038407325745,-0.23467274010181427,0.15864813327789307,-0.08506200462579727,-0.33880361914634705,-0.35387760400772095,-0.09228026121854782,0.22960804402828217,-0.26142817735671997,-0.11972736567258835,-0.032546646893024445,0.3374665081501007,0.12008214741945267,0.07194209098815918,0.1025346890091896,0.2020062506198883,0.24765513837337494,0.01930808648467064,-0.1162080243229866,-0.2235063910484314,0.04183446615934372,0.0663633793592453,-0.18369361758232117,-0.0036930018104612827,0.09295216202735901,-0.06238564848899841,-0.3518221378326416,-0.1597680151462555,0.402578741312027,-0.005544530693441629,-0.03837713971734047,0.12328901141881943,0.024525487795472145,0.13407427072525024,-0.04566878825426102,-0.271163672208786,-0.14805907011032104,0.2582547068595886,-0.19694073498249054,-0.256974995136261,0.2043759822845459,0.18043771386146545,0.3458446264266968,0.11019991338253021,-0.059935733675956726,-0.3647518455982208,0.05235527083277702,-0.27159127593040466,-0.23846258223056793,-0.04399330914020538,-0.3791586756706238,0.06330211460590363,-0.027360616251826286
series_83,0.05012934282422066,0.20781773328781128,0.2754911184310913,0.43027350306510925,-0.002589569427073002,0.2648356854915619,-0.24815763533115387,-0.05264725163578987,-0.21885350346565247,-0.04747248813509941,-0.19227516651153564,-0.2125949263572693,-0.1946868747472763,0.24482499063014984,-0.09408342838287354,-0.3899097144603729,-0.3827553987503052,-0.11315439641475677,0.29615670442581177,-0.2640533149242401,-0.15369029343128204,-0.03473573923110962,0.37832382321357727,0.13619691133499146,0.06017755717039108,0.020027752965688705,0.2596917450428009,0.2833564579486847,0.03862294182181358,-0.1292642503976822,-0.3600316047668457,0.08662240952253342,0.055426955223083496,-0.1830504685640335,0.015060354955494404,0.0957404375076294,-0.047168560326099396,-0.43268680572509766,-0.20896263420581818,0.4742675721645355,-0.0025871198158711195,-0.1273777037858963,0.1758635938167572,0.026508884504437447,0.2079111784696579,-0.017390035092830658,-0.3454537093639374,-0.23124846816062927,0.32526808977127075,-0.30080339312553406,-0.31560081243515015,0.1917649209499359,0.19038927555084229,0.47478926181793213,0.1438840925693512,-0.07741576433181763,-0.45632806420326233,0.03439828380942345,-0.352964848279953,-0.2295214980840683,-0.08421788364648819,-0.5280550122261047,0.07306916266679764,0.004601506050676107
series_84,0.06661351770162582,0.18436765670776367,0.3117540180683136,0.4108116328716278,-0.018794652074575424,0.24345123767852783,-0.1992737352848053,-0.038432762026786804,-0.18033528327941895,-0.06123057380318642,-0.19433432817459106,-0.22153238952159882,-0.17080402374267578,0.2235758751630783,-0.1359437108039856,-0.34509870409965515,-0.3419516682624817,-0.06195148080587387,0.26807060837745667,-0.19984306395053864,-0.12708330154418945,-0.011963368393480778,0.3328839838504791,0.14056023955345154,0.08828344941139221,0.036257896572351456,0.23391011357307434,0.24079540371894836,0.11848319321870804,-0.12408984452486038,-0.3168548345565796,0.1018247902393341,0.03844602406024933,-0.16673336923122406,0.020926935598254204,0.10803822427988052,-0.03447113558650017,-0.4136117100715637,-0.17736394703388214,0.45205044746398926,-0.03872106596827507,-0.14270322024822235,0.1414099484682083,0.034807879477739334,0.18139201402664185,-0.051525115966796875,-0.29909783601760864,-0.23137223720550537,0.2695094645023346,-0.264962375164032,-0.2537849247455597,0.20001958310604095,0.17667892575263977,0.4230639338493347,0.13876312971115112,-0.05150443688035011,-0.43608394265174866,0.004394786898046732,-0.29768136143684387,-0.17736391723155975,-0.042709287256002426,-0.4648359715938568,0.09842292964458466,-0.039905961602926254
series_85,0.053726937621831894,0.2104259580373764,0.2747904658317566,0.42598268389701843,0.006855526007711887,0.2507874667644501,-0.2337740808725357,-0.0529702827334404,-0.2208763062953949,-0.049175117164850235,-0.19686415791511536,-0.21388106048107147,-0.19945086538791656,0.24880771338939667,-0.10119868814945221,-0.3978351056575775,-0.35960841178894043,-0.08637389540672302,0.2908637523651123,-0.25522035360336304,-0.14179478585720062,-0.03453280031681061,0.34880325198173523,0.13093222677707672,0.06430745869874954,0.019147012382745743,0.24707721173763275,0.26838886737823486,0.06363867968320847,-0.1201016753911972,-0.33853471279144287,0.07021080702543259,0.047587767243385315,-0.17780998349189758,0.015325662679970264,0.09293317049741745,-0.035077616572380066,-0.40693652629852295,-0.2025887817144394,0.4716373682022095,-0.008237357251346111,-0.1328890025615692,0.15648946166038513,0.012370871379971504,0.20095840096473694,-0.025751978158950806,-0.31274351477622986,-0.22798529267311096,0.31013721227645874,-0.2744753360748291,-0.3006303012371063,0.20091481506824493,0.19088028371334076,0.4530588388442993,0.13310106098651886,-0.06609919667243958,-0.45685726404190063,0.03431611880660057,-0.3353584110736847,-0.20981910824775696,-0.0664060190320015,-0.5142639875411987,0.06266409903764725,-0.003158348146826029
series_86,0.06417401134967804,0.2086653709411621,0.26664620637893677,0.4061782956123352,0.013520973734557629,0.25370365381240845,-0.24220259487628937,-0.0539446622133255,-0.22089868783950806,-0.04376310482621193,-0.18994539976119995,-0.2218133509159088,-0.19708754122257233,0.23705177009105682,-0.08798742294311523,-0.39334750175476074,-0.3817470669746399,-0.1014409214258194,0.30375611782073975,-0.25927555561065674,-0.1436246931552887,-0.038407981395721436,0.37500324845314026,0.1139751747250557,0.0598926804959774,0.02646879479289055,0.25681740045547485,0.27766716480255127,0.055451374500989914,-0.12724220752716064,-0.3484627306461334,0.08845917135477066,0.05312025547027588,-0.18238970637321472,0.015868226066231728,0.09413523226976395,-0.042735159397125244,-0.42269283533096313,-0.2057347148656845,0.4645192623138428,0.007596304174512625,-0.13237261772155762,0.1621387004852295,0.014355199411511421,0.19658145308494568,-0.041079096496105194,-0.3348332345485687,-0.23049122095108032,0.31158798933029175,-0.2954033315181732,-0.32343506813049316,0.18661785125732422,0.19435454905033112,0.45921897888183594,0.1453309953212738,-0.06255792081356049,-0.45350733399391174,0.03801822289824486,-0.34318557381629944,-0.2106473445892334,-0.08180564641952515,-0.5178864598274231,0.06812489032745361,-0.009518328122794628
series_87,0.049288686364889145,0.028721464797854424,0.07004277408123016,0.16107134521007538,-0.016255797818303108,0.08427123725414276,-0.019928334280848503,-0.031131165102124214,-0.05848143994808197,0.019427364692091942,-0.07801049202680588,-0.11551056802272797,-0.10805325955152512,0.0437784306704998,-0.06408461183309555,-0.12343311309814453,-0.16524632275104523,-0.04277591034770012,0.0964014008641243,-0.1135168969631195,-0.06062706187367439,0.01745348423719406,0.1607438176870346,0.08160344511270523,0.03608774021267891,0.07194142788648605,0.060150519013404846,0.09275737404823303,0.03692964091897011,-0.05492240935564041,-0.07719282060861588,0.025103148072957993,0.06402639299631119,-0.09684152901172638,-0.016797954216599464,0.06409477442502975,-0.0346921905875206,-0.13396725058555603,-0.07965540140867233,0.18290404975414276,-0.04041650891304016,-0.013558374717831612,0.06624747067689896,0.014362988993525505,0.04031309857964516,-0.034459274262189865,-0.1459706723690033,-0.027955424040555954,0.09828705340623856,-0.05692988261580467,-0.09030993282794952,0.12154681235551834,0.045031700283288956,0.16583408415317535,0.04063071310520172,-0.0056003546342253685,-0.17081813514232635,0.014384904876351357,-0.1173817440867424,-0.08970746397972107,-0.014790065586566925,-0.13875363767147064,0.036065153777599335,-0.018597250804305077
series_88,0.06757085770368576,0.20281441509723663,0.30338379740715027,0.4199899137020111,-0.014812291599810123,0.24682992696762085,-0.2381519079208374,-0.03133795037865639,-0.18424856662750244,-0.058125387877225876,-0.19478890299797058,-0.204417422413826,-0.16010715067386627,0.23461595177650452,-0.11516227573156357,-0.35644790530204773,-0.35171711444854736,-0.09410812705755234,0.2969251871109009,-0.2109246551990509,-0.15382462739944458,-0.023621084168553352,0.3539663851261139,0.1278812438249588,0.09301025420427322,0.015252280049026012,0.25624051690101624,0.25916603207588196,0.09448281675577164,-0.14172814786434174,-0.36116823554039,0.1090083047747612,0.056029945611953735,-0.15699738264083862,0.02445833571255207,0.09931108355522156,-0.03501380980014801,-0.4322570562362671,-0.21417468786239624,0.45808735489845276,-0.006949833128601313,-0.15737198293209076,0.15103939175605774,0.024321841076016426,0.19807349145412445,-0.037047356367111206,-0.3327852785587311,-0.24660342931747437,0.2999459505081177,-0.31964921951293945,-0.300418496131897,0.18358373641967773,0.17342452704906464,0.46322888135910034,0.15607303380966187,-0.06487467139959335,-0.4532500207424164,0.01277780719101429,-0.33638930320739746,-0.19184477627277374,-0.07424979656934738,-0.5019615292549133,0.08705826103687286,-0.023792775347828865
series_89,0.05838506296277046,0.24831098318099976,0.34367936849594116,0.4834243953227997,-0.0008496836526319385,0.2830345928668976,-0.28101831674575806,-0.04821207374334335,-0.23535804450511932,-0.07811281085014343,-0.21283794939517975,-0.19365228712558746,-0.19123771786689758,0.28602662682533264,-0.11230815947055817,-0.42406773567199707,-0.37800344824790955,-0.10935522615909576,0.3349657356739044,-0.2366209775209427,-0.18155278265476227,-0.046075910329818726,0.37279102206230164,0.1543598473072052,0.08559250086545944,-0.004369405098259449,0.2840021848678589,0.2971864342689514,0.07426776736974716,-0.1484563797712326,-0.41183069348335266,0.0956411138176918,0.056004106998443604,-0.17323310673236847,0.02812066860496998,0.09598660469055176,-0.02876250632107258,-0.47465962171554565,-0.24175049364566803,0.4983745217323303,0.002108172746375203,-0.1864350438117981,0.18179792165756226,0.02171175368130207,0.21729357540607452,-0.026186682283878326,-0.35701873898506165,-0.2619238793849945,0.35950878262519836,-0.35738077759742737,-0.3428245186805725,0.1894393414258957,0.1988614946603775,0.5143435597419739,0.14832288026809692,-0.0770457535982132,-0.48774996399879456,0.027169549837708473,-0.36824658513069153,-0.20997844636440277,-0.1018795296549797,-0.5928719639778137,0.07105666399002075,-0.009948025457561016
series_90,0.058442141860723495,0.11151105165481567,0.20644737780094147,0.33825036883354187,0.06368497759103775,0.24435527622699738,-0.17830637097358704,-0.07805157452821732,-0.24471688270568848,0.05047445371747017,-0.1007726639509201,-0.3726387023925781,-0.30815964937210083,0.17217470705509186,-0.07550012320280075,-0.42300426959991455,-0.44179531931877136,-0.09841185808181763,0.25353097915649414,-0.3434921205043793,-0.09954088926315308,-0.02157912589609623,0.3826257884502411,0.06863792985677719,0.08316697180271149,0.18556933104991913,0.25485822558403015,0.2757250666618347,-0.04490620270371437,-0.1283906102180481,-0.21244041621685028,0.04194875806570053,0.04844106733798981,-0.22672778367996216,-0.0014331178972497582,0.11144006252288818,-0.10257042944431305,-0.39499831199645996,-0.11777430027723312,0.4622463583946228,-0.005951894912868738,-0.033281680196523666,0.13717380166053772,0.041331950575113297,0.09110993891954422,-0.05488206446170807,-0.2505209147930145,-0.14998683333396912,0.24888713657855988,-0.18538798391819,-0.28600671887397766,0.194688081741333,0.2454158216714859,0.34224259853363037,0.148465096950531,-0.10842438042163849,-0.4161698818206787,0.03129800036549568,-0.3186972439289093,-0.252783864736557,-0.04078762233257294,-0.4359615445137024,0.09115978330373764,-0.044624101370573044
series_91,0.0712033286690712,0.17408113181591034,0.20737521350383759,0.3674425184726715,0.06379856914281845,0.2755231559276581,-0.21764959394931793,-0.08414802700281143,-0.27821654081344604,0.028927994892001152,-0.1334541141986847,-0.31417331099510193,-0.30571848154067993,0.22757315635681152,-0.06611503660678864,-0.45899370312690735,-0.46594274044036865,-0.13353316485881805,0.2856111228466034,-0.33717334270477295,-0.11273127049207687,-0.052220478653907776,0.39139726758003235,0.0993296429514885,0.03497549891471863,0.1348690390586853,0.2715137004852295,0.3012385964393616,-0.05652201548218727,-0.12514342367649078,-0.2816927134990692,0.035993628203868866,0.08780234307050705,-0.23326289653778076,-0.028938474133610725,0.08994709700345993,-0.08283603191375732,-0.4165421426296234,-0.20144762098789215,0.4605550467967987,0.043624166399240494,-0.053912509232759476,0.2063407003879547,0.022658007219433784,0.11945408582687378,-0.05045853555202484,-0.31903892755508423,-0.13312089443206787,0.3215019106864929,-0.23473107814788818,-0.35548028349876404,0.19218027591705322,0.24905121326446533,0.4340217709541321,0.13437435030937195,-0.07543808966875076,-0.414551317691803,0.05509789660573006,-0.34177014231681824,-0.27128520607948303,-0.12063148617744446,-0.5149440169334412,0.06568791717290878,-0.0020816796459257603
series_92,0.04861675947904587,0.22763584554195404,0.34348633885383606,0.45646002888679504,0.03603947162628174,0.2889944911003113,-0.2812856137752533,-0.04749561846256256,-0.23342400789260864,-0.0673379898071289,-0.2023847997188568,-0.21339602768421173,-0.20377057790756226,0.2778218686580658,-0.11110926419496536,-0.4219883978366852,-0.3892407715320587,-0.11066091060638428,0.325466126203537,-0.2628094553947449,-0.1835489273071289,-0.06357871741056442,0.3944324254989624,0.165138378739357,0.09268329292535782,0.015665847808122635,0.29076796770095825,0.3065469264984131,0.06982270628213882,-0.15510454773902893,-0.38353362679481506,0.08139804750680923,0.06848432868719101,-0.18214069306850433,0.04592640697956085,0.0874740481376648,-0.03972727060317993,-0.4738895297050476,-0.24525775015354156,0.5051394701004028,0.01680242083966732,-0.15922485291957855,0.16312071681022644,0.020865367725491524,0.21762104332447052,-0.030331112444400787,-0.3635479807853699,-0.25582537055015564,0.35709163546562195,-0.3569279909133911,-0.3464389443397522,0.20414239168167114,0.20567335188388824,0.4997618794441223,0.14548653364181519,-0.0765891820192337,-0.4748570919036865,0.03673120215535164,-0.37944820523262024,-0.24072833359241486,-0.09576281905174255,-0.5684939622879028,0.06662285327911377,-0.013543332926928997
series_93,0.04603784158825874,0.211128830909729,0.2858264744281769,0.45382431149482727,0.008482354693114758,0.2803395688533783,-0.24781137704849243,-0.05962693318724632,-0.24613025784492493,-0.03564034774899483,-0.18588858842849731,-0.22479386627674103,-0.22204680740833282,0.27596884965896606,-0.11417247354984283,-0.4298228323459625,-0.4095743000507355,-0.11831337213516235,0.2852931320667267,-0.28236401081085205,-0.14428740739822388,-0.04994577914476395,0.3689667880535126,0.15190641582012177,0.06244993954896927,0.04566727206110954,0.2776525020599365,0.30829674005508423,0.03201350197196007,-0.1384621411561966,-0.35313674807548523,0.05517490208148956,0.07136207073926926,-0.1923898160457611,0.007759185042232275,0.10357058793306351,-0.04708048328757286,-0.4375765919685364,-0.2152024358510971,0.5074434280395508,0.0002631967072375119,-0.11343053728342056,0.17912685871124268,0.013980360701680183,0.19977553188800812,-0.015484079718589783,-0.32705023884773254,-0.22015255689620972,0.34516680240631104,-0.28545042872428894,-0.32497817277908325,0.2099873423576355,0.21718384325504303,0.4706728458404541,0.13302046060562134,-0.08927600085735321,-0.4691488444805145,0.03277752175927162,-0.3679336607456207,-0.25829485058784485,-0.08546526730060577,-0.541360080242157,0.07623112201690674,0.002788086887449026
series_94,0.0597507581114769,0.22941266000270844,0.2758122980594635,0.4361974895000458,0.005081755109131336,0.25581908226013184,-0.2678084373474121,-0.05301539972424507,-0.2257026731967926,-0.0447499044239521,-0.19012022018432617,-0.18898630142211914,-0.19670480489730835,0.25697508454322815,-0.08255074918270111,-0.4084520637989044,-0.36254435777664185,-0.12529581785202026,0.31024548411369324,-0.2509740889072418,-0.16393959522247314,-0.05466129630804062,0.35996827483177185,0.1342703253030777,0.0626625046133995,0.0008290439145639539,0.2522803246974945,0.2964855432510376,0.04600017890334129,-0.12635968625545502,-0.37737396359443665,0.07726707309484482,0.07492104917764664,-0.17304669320583344,0.01806424744427204,0.0815538614988327,-0.031579237431287766,-0.4199110269546509,-0.23745904862880707,0.47102099657058716,0.004562628921121359,-0.15191546082496643,0.1656636744737625,0.01176394708454609,0.2154599130153656,-0.010704532265663147,-0.3548281490802765,-0.234723761677742,0.3366328477859497,-0.31895318627357483,-0.33136996626853943,0.1878669261932373,0.17735792696475983,0.4808359444141388,0.13742895424365997,-0.07355108112096786,-0.45496833324432373,0.04903765395283699,-0.35351914167404175,-0.21548296511173248,-0.10687709599733353,-0.5411116480827332,0.04933333024382591,0.011743498034775257
