series,mae,rmse,mape,actual_1,predicted_1,error_1,actual_2,predicted_2,error_2,actual_3,predicted_3,error_3,actual_4,predicted_4,error_4,actual_5,predicted_5,error_5,actual_6,predicted_6,error_6,actual_7,predicted_7,error_7,actual_8,predicted_8,error_8,actual_9,predicted_9,error_9,actual_10,predicted_10,error_10,actual_11,predicted_11,error_11,actual_12,predicted_12,error_12,actual_13,predicted_13,error_13,actual_14,predicted_14,error_14,actual_15,predicted_15,error_15,actual_16,predicted_16,error_16,actual_17,predicted_17,error_17,actual_18,predicted_18,error_18,actual_19,predicted_19,error_19,actual_20,predicted_20,error_20,actual_21,predicted_21,error_21,actual_22,predicted_22,error_22,actual_23,predicted_23,error_23,actual_24,predicted_24,error_24
series_108,14.446269869183501,24.05039203721895,,0.0,0.5262475609779358,0.5262475609779358,0.0,0.6182385087013245,0.6182385087013245,0.0,33.186885833740234,33.186885833740234,0.0,30.037111282348633,30.037111282348633,0.0,1.6949572563171387,1.6949572563171387,0.0,1.1478807926177979,1.1478807926177979,0.0,49.13201141357422,49.13201141357422,0.0,-0.13620726764202118,-0.13620726764202118,0.0,0.7934789657592773,0.7934789657592773,0.0,8.243768692016602,8.243768692016602,0.0,0.09486022591590881,0.09486022591590881,0.0,1.091683268547058,1.091683268547058,0.0,54.52752685546875,54.52752685546875,0.0,13.11123275756836,13.11123275756836,0.0,35.14148712158203,35.14148712158203,0.0,0.2653887867927551,0.2653887867927551,0.0,0.23720824718475342,0.23720824718475342,0.0,23.607318878173828,23.607318878173828,0.0,12.003847122192383,12.003847122192383,0.0,0.4720446765422821,0.4720446765422821,0.0,8.769647598266602,8.769647598266602,0.0,0.5468292236328125,0.5468292236328125,0.0,6.61691951751709,6.61691951751709,0.0,64.70769500732422,64.70769500732422
series_109,1854.5035846354165,2494.5750477270785,4.963775857761435,37826.603,36018.796875,-1807.8061250000028,35950.5,37140.63671875,1190.13671875,39058.555,37420.47265625,-1638.0823437500003,37168.568,39084.125,1915.5570000000007,38604.247,39565.28515625,961.038156249997,42028.5,41192.515625,-835.984375,41382.55,42136.390625,753.8406249999971,40865.044,41225.75,360.7059999999983,41138.343,42127.3828125,989.0398124999992,43649.91,43707.21484375,57.30484374999651,37989.0,41774.91015625,3785.91015625,34085.039,39370.47265625,5285.433656250003,40281.5,40470.90234375,189.40234375,32220.082,38941.36328125,6721.2812812500015,40029.052,38984.46875,-1044.5832500000033,38310.288,38801.92578125,491.63778124999953,38672.0,41566.3203125,2894.3203125,43591.1,43452.75,-138.34999999999854,40479.244,43672.3203125,3193.076312500001,41431.98,44298.1171875,2866.137187499997,41015.0,44587.1328125,3572.1328125,41569.0,41865.51953125,296.51953125,40479.886,41822.921875,1343.0358750000014,36701.5,38878.26953125,2176.76953125
series_110,748.0791450195314,889.1005644824969,13.572384966094766,6146.49,5313.61376953125,-832.8762304687498,5313.438,5258.57861328125,-54.8593867187501,5764.005,5334.84814453125,-429.1568554687501,5321.273,5604.96435546875,283.69135546874986,7329.6,5908.32275390625,-1421.2772460937504,6363.811,5878.63916015625,-485.1718398437497,6278.027,5920.6318359375,-357.39516406250004,6842.051,5921.44189453125,-920.6091054687504,5848.501,6690.353515625,841.8525156249998,7440.442,7162.505859375,-277.936140625,6336.041499999999,7223.6728515625,887.6313515625006,5231.641,6135.732421875,904.0914218750004,5354.145,5635.58984375,281.44484374999956,4829.705,4992.16259765625,162.45759765625007,5246.849,5495.6015625,248.75256249999984,4525.29,6076.6748046875,1551.3848046875,5203.463,6024.83837890625,821.3753789062503,5342.343,6501.02587890625,1158.6828789062502,4864.507,6717.814453125,1853.3074531250004,5237.111,6123.9375,886.8265000000001,4744.549,6111.27880859375,1366.72980859375,5685.033,6065.81005859375,380.77705859374964,6913.203,6569.7275390625,-343.47546093750043,5421.821,6623.95751953125,1202.13651953125
series_111,2.7490966642896333,4.957400777835151,,0.0,0.24583220481872559,0.24583220481872559,0.0,1.0640217065811157,1.0640217065811157,0.0,2.576552152633667,2.576552152633667,0.0,2.3396849632263184,2.3396849632263184,0.0,0.9459248185157776,0.9459248185157776,0.0,1.1307415962219238,1.1307415962219238,0.0,1.414410948753357,1.414410948753357,0.0,1.3811908960342407,1.3811908960342407,0.0,0.14983123540878296,0.14983123540878296,0.0,2.2268483638763428,2.2268483638763428,0.0,0.9428929686546326,0.9428929686546326,0.0,0.8814226984977722,0.8814226984977722,0.0,2.139026403427124,2.139026403427124,0.0,0.45489615201950073,0.45489615201950073,0.0,3.0003774166107178,3.0003774166107178,0.0,3.535637140274048,3.535637140274048,0.0,1.0933893918991089,1.0933893918991089,0.0,1.2501322031021118,1.2501322031021118,0.0,5.39309549331665,5.39309549331665,0.0,1.1500072479248047,1.1500072479248047,0.0,1.2731891870498657,1.2731891870498657,0.0,19.877609252929688,19.877609252929688,0.0,10.30195426940918,10.30195426940918,0.0,1.209651231765747,1.209651231765747
series_112,12583.300908854166,18842.405652680405,18.184870174398082,55016.585,47025.8671875,-7990.717812499999,48967.549,45593.765625,-3373.783374999999,44966.962,44519.42578125,-447.53621874999953,44110.31,47620.26953125,3509.9595312500023,49794.753,43209.59765625,-6585.155343749997,45122.223,42932.94921875,-2189.273781249998,47600.169,43133.19921875,-4466.969781250002,49124.37,44531.3828125,-4592.987187500003,43821.049,48261.20703125,4440.158031250001,48500.003,45192.7109375,-3307.292062499997,43304.434,46250.0234375,2945.589437499999,45583.254,42226.4296875,-3356.824312500001,49298.957,40834.01953125,-8464.937468750002,47135.664,41329.90234375,-5805.761656249997,48938.375,41237.2109375,-7701.1640625,50330.946,46201.1796875,-4129.766312500004,50515.031,47798.2734375,-2716.7575625000027,60551.887,45002.5546875,-15549.332312500002,69314.354,45718.66015625,-23595.693843750007,70956.402,45310.125,-25646.277000000002,77849.945,47467.54296875,-30382.402031250007,94181.706,47097.75,-47083.956000000006,89374.202,46158.4375,-43215.764500000005,87861.67,47360.5078125,-40501.1621875
series_113,34082.798854166664,38309.33888487947,16.964579593179526,155207.52,147115.71875,-8091.8012499999895,150424.05,148928.390625,-1495.6593749999884,156047.311,146051.890625,-9995.420374999987,138397.447,151444.3125,13046.865500000014,182576.346,154673.609375,-27902.73662499999,189161.722,157998.5,-31163.22200000001,192178.756,160155.96875,-32022.787249999994,204571.842,160292.921875,-44278.920125000004,194367.025,157735.03125,-36631.993749999994,234241.486,168415.53125,-65825.95475,201148.434,161607.390625,-39541.04337500001,203605.804,157596.40625,-46009.397750000004,211192.664,153439.5625,-57753.10149999999,190537.625,161227.453125,-29310.171875,211850.53,154522.734375,-57327.795625,198485.765,153496.703125,-44989.061875000014,194905.504,160089.6875,-34815.816499999986,201520.033,164563.6875,-36956.345499999996,198998.375,163871.5625,-35126.8125,192554.609,167387.609375,-25166.999624999997,200728.84,166562.390625,-34166.449375,228339.225,161200.953125,-67138.271875,199492.058,165752.609375,-33739.44862499999,175701.533,170210.4375,-5491.095499999996
series_114,18.552816276550292,22.896858881961126,17.230540384328954,131.778,89.1253662109375,-42.65263378906249,81.236,89.43427276611328,8.198272766113277,88.103,87.9591064453125,-0.14389355468749443,70.053,87.78823852539062,17.735238525390628,115.39,85.48948669433594,-29.900513305664063,85.353,86.95793151855469,1.604931518554693,70.958,86.65019226074219,15.692192260742189,79.053,85.85359191894531,6.800591918945315,87.162,87.23138427734375,0.06938427734374386,104.416,86.5330581665039,-17.88294183349609,128.602,86.19427490234375,-42.407725097656254,92.04,86.0531005859375,-5.986899414062506,116.533,83.82122039794922,-32.71177960205078,99.506,83.17146301269531,-16.334536987304688,93.557,86.46806335449219,-7.088936645507815,116.586,86.43777465820312,-30.148225341796874,113.292,85.94095611572266,-27.351043884277345,75.894,84.58112335205078,8.687123352050776,120.722,80.32138061523438,-40.40061938476562,97.238,82.3395767211914,-14.898423278808593,94.878,91.76853942871094,-3.1094605712890626,112.555,85.76880645751953,-26.786193542480476,122.337,89.26441192626953,-33.07258807373047,111.546,95.94255828857422,-15.603441711425788
series_115,4048.882359166668,4837.396156412916,5.275404159036827,79967.20109,80430.140625,462.9395349999977,76179.35507,83041.5546875,6862.199617499995,84938.13225,85864.7265625,926.5943125000049,87207.36594,85631.875,-1575.4909400000033,83486.93297,87319.03125,3832.0982800000056,88991.76449,87912.5390625,-1079.2254275000014,84655.98007,84642.5546875,-13.425382500005071,83305.08877,82237.671875,-1067.4168950000021,82674.41848,85625.046875,2950.628395000007,89378.91667,85552.1875,-3826.729170000006,73722.32246,79042.9609375,5320.638477500004,67686.63225,75720.1015625,8033.469312500005,78426.76993,79472.1953125,1045.425382500005,76279.87319,84787.6171875,8507.743997500002,78776.55254,85940.8515625,7164.299022499996,82109.5942,86044.015625,3934.421424999993,82776.95109,86149.1796875,3372.2285974999977,82641.26268,86087.1796875,3445.9170075,75724.78623,83623.28125,7898.495020000002,78024.43659,81261.3125,3236.8759100000025,74892.68297,83173.7109375,8281.027967500006,81054.93841,84142.3046875,3087.3662774999975,72434.42935,77968.0,5533.570649999994,68128.85507,73843.8046875,5714.949617499995
series_116,1087.878960103353,1280.0180812018968,423.6877707247858,1003.093,1130.8154296875,127.72242968750004,76.45,765.6881103515625,689.2381103515625,2023.998,265.62506103515625,-1758.3729389648438,2251.496,759.4203491210938,-1492.0756508789063,1055.33,1111.568115234375,56.23811523437507,245.87,971.4705810546875,725.6005810546875,162.73,1513.1094970703125,1350.3794970703125,670.983,1071.2066650390625,400.22366503906255,0.0,846.0852661132812,846.0852661132812,47.51,1119.2403564453125,1071.7303564453125,0.0,1035.325927734375,1035.325927734375,62.15,1520.669677734375,1458.519677734375,4214.105,2591.96533203125,-1622.1396679687496,92.68,1016.3999633789062,923.7199633789062,1030.353,826.2481079101562,-204.10489208984382,2585.757,1454.7672119140625,-1130.9897880859376,1267.991,1597.4752197265625,329.4842197265625,0.0,1517.53369140625,1517.53369140625,2517.924,1971.5284423828125,-546.3955576171875,855.162,1863.8756103515625,1008.7136103515625,250.91,1762.207763671875,1511.297763671875,2101.917,1097.255126953125,-1004.6618730468749,4194.392,1354.563720703125,-2839.828279296875,4443.881,1985.16748046875,-2458.7135195312503
series_117,26504.734916666668,29364.082788747935,11.682241525719398,204654.767,186632.078125,-18022.688874999993,196884.791,182372.0,-14512.790999999997,211415.06,182456.46875,-28958.591249999998,201545.482,189207.21875,-12338.263249999989,210257.651,198134.296875,-12123.354125000013,227746.022,199334.78125,-28411.240749999997,208168.416,198617.5625,-9550.853499999997,227525.368,192291.078125,-35234.28987499999,223108.338,193541.875,-29566.46299999999,229372.63,196024.421875,-33348.208125000005,211330.319,193454.28125,-17876.03774999999,192517.54,191292.953125,-1224.5868750000081,240635.321,191188.640625,-49446.680374999996,206654.921,190099.390625,-16555.530375000002,232782.977,192247.875,-40535.10200000001,220992.13,195896.109375,-25096.020625000005,230973.614,204564.3125,-26409.3015,243498.803,198720.3125,-44778.490500000014,229242.859,200135.203125,-29107.655874999997,228062.275,200129.078125,-27933.196874999994,238247.583,195432.453125,-42815.12987500001,249613.224,203715.46875,-45897.75524999999,231029.327,196967.203125,-34062.12387499999,205966.345,193657.0625,-12309.282500000001
series_118,4790.180062500002,6135.861141148908,8.478343173990128,48116.349,41646.54296875,-6469.806031250002,47318.521,42822.2734375,-4496.247562500001,48619.828,43063.3046875,-5556.523312500001,46534.205,44084.3828125,-2449.8221875000017,49869.904,45140.609375,-4729.294625000002,47576.205,48244.72265625,668.5176562499983,49902.605,48213.609375,-1688.9956250000032,50900.506,48202.00390625,-2698.502093750001,54361.664,51086.75390625,-3274.910093749997,59565.829,54280.91015625,-5284.918843749998,60145.389,55003.140625,-5142.248375000003,51478.435,53469.26953125,1990.8345312500023,57784.051,51284.21484375,-6499.8361562499995,55319.3745,71651.59375,16332.219250000002,52854.698,52128.1640625,-726.5339374999967,50508.268,51469.5,961.2320000000036,56527.805,55116.83984375,-1410.9651562500003,55485.786,57840.171875,2354.385875,54034.294,55805.48828125,1771.1942812499983,54626.555,65437.2734375,10810.7184375,60632.628,57912.75390625,-2719.874093749997,65449.434,57885.421875,-7564.012125000001,75298.064,63111.0,-12187.063999999998,66040.259,58864.59375,-7175.6652500000055
series_119,3.8514643609523773,4.003485568862982,201.69451236724854,0.0,4.144900321960449,4.144900321960449,0.0,3.232530355453491,3.232530355453491,0.0,5.090522766113281,5.090522766113281,0.0,4.445369243621826,4.445369243621826,0.0,3.8704211711883545,3.8704211711883545,0.0,3.9148004055023193,3.9148004055023193,0.0,1.8298296928405762,1.8298296928405762,0.0,3.331364631652832,3.331364631652832,2.0,4.477207660675049,2.477207660675049,0.0,4.40403413772583,4.40403413772583,0.0,3.693882942199707,3.693882942199707,0.0,3.3814001083374023,3.3814001083374023,0.0,3.3375298976898193,3.3375298976898193,0.0,3.358165740966797,3.358165740966797,2.0,5.406185150146484,3.4061851501464844,1.0,3.7024219036102295,2.7024219036102295,0.0,5.580969333648682,5.580969333648682,2.0,3.7744622230529785,1.7744622230529785,0.0,4.025827407836914,4.025827407836914,0.0,6.526463985443115,6.526463985443115,1.0,4.553376197814941,3.5533761978149414,0.0,5.1705498695373535,5.1705498695373535,0.0,4.763009071350098,4.763009071350098,0.0,4.419920444488525,4.419920444488525
series_120,5993.53533984375,9103.791931854108,34.895763617958536,9134.5,5773.513671875,-3360.986328125,8696.0,6778.78466796875,-1917.21533203125,7639.0,6746.86376953125,-892.13623046875,7939.0,7685.19482421875,-253.80517578125,4343.5,6943.921875,2600.421875,4670.0,6471.228515625,1801.228515625,8644.5,6853.4384765625,-1791.0615234375,9824.13,7644.3134765625,-2179.816523437499,8546.5,7483.7373046875,-1062.7626953125,8290.267,8788.880859375,498.6138593750002,5584.0,7636.56396484375,2052.56396484375,6311.0,8301.4482421875,1990.4482421875,11126.5,10253.673828125,-872.826171875,10907.5,8218.294921875,-2689.205078125,10966.0,8178.37109375,-2787.62890625,13108.0,9625.7822265625,-3482.2177734375,12085.7,10473.3984375,-1612.3015625000007,19306.1,9455.0546875,-9851.045312499999,22618.9,10450.9658203125,-12167.934179687501,23834.9,8566.5712890625,-15268.328710937501,24109.7,8680.8720703125,-15428.8279296875,27759.2,9272.00390625,-18487.19609375,25894.6,9034.724609375,-16859.875390625,32664.6,8728.19921875,-23936.40078125
series_121,5296.882010416667,7210.541786074071,6.291286489254215,83595.143,82434.796875,-1160.3461249999964,83010.0,82650.1875,-359.8125,87884.5,84089.1015625,-3795.3984375,79555.5,83579.1875,4023.6875,86447.251,84636.734375,-1810.5166250000038,95268.288,83690.0078125,-11578.2801875,91757.0,85190.796875,-6566.203125,93229.255,88271.4609375,-4957.794062500005,87926.5,89766.6953125,1840.1953125,100367.87,87572.6171875,-12795.252812499995,82369.0,84925.0703125,2556.0703125,86500.0,84904.484375,-1595.515625,93329.5,86385.0546875,-6944.4453125,87486.169,87111.890625,-374.2783749999944,97308.5,86863.75,-10444.75,90091.25,87907.8984375,-2183.3515625,85745.9,87805.0390625,2059.139062500006,89606.0,91085.515625,1479.515625,85377.3,90057.65625,4680.356249999997,87050.801,88850.28125,1799.4802499999932,83581.9,88906.515625,5324.615625000006,88125.437,83162.9765625,-4962.460437500005,72615.4,86758.6015625,14143.201562500006,67487.6,87178.1015625,19690.501562499994
series_122,12.55897834459941,15.996805732040515,35.146406216996,50.679,27.432756423950195,-23.246243576049807,30.85,26.33957290649414,-4.510427093505861,52.605,27.2332763671875,-25.371723632812497,41.885,28.122447967529297,-13.762552032470701,13.183,30.957197189331055,17.774197189331055,28.158,25.845664978027344,-2.3123350219726575,51.523,29.022727966308594,-22.50027203369141,16.458,26.616466522216797,10.158466522216798,27.879,26.180585861206055,-1.6984141387939466,32.493,27.86549186706543,-4.627508132934572,16.775,30.276567459106445,13.501567459106447,45.121,27.857547760009766,-17.263452239990237,47.9,22.402172088623047,-25.49782791137695,27.164,24.01995086669922,-3.1440491333007827,38.618,23.515233993530273,-15.102766006469729,59.751,22.761287689208984,-36.98971231079101,34.517,30.687387466430664,-3.829612533569339,28.446,28.361112594604492,-0.08488740539550932,47.386,28.92582893371582,-18.460171066284182,32.44,25.507736206054688,-6.93226379394531,34.289,32.00818634033203,-2.2808136596679702,53.666,28.940771102905273,-24.725228897094723,25.412,27.396129608154297,1.9841296081542978,34.598,28.94114112854004,-5.65685887145996
series_123,606.1854505729167,718.377330540114,4.340494699554565,14761.35507,14194.47265625,-566.8824137499996,13471.32609,14607.267578125,1135.9414881249995,14315.24094,14548.5625,233.32156000000032,14771.97101,14518.2958984375,-253.6751115624993,14439.55978,14825.00390625,385.4441262500004,15400.2808,14972.6923828125,-427.58841718750045,14413.27717,14163.974609375,-249.3025606249994,14559.71196,14173.1142578125,-386.59770218750054,14567.60507,14774.51953125,206.9144612500004,15569.73551,14954.2158203125,-615.5196896875004,12620.45471,14252.8681640625,1632.4134540625,13028.92754,13673.755859375,644.8283193749994,14768.69928,14452.548828125,-316.1504518750007,14162.42754,15010.611328125,848.1837881249994,15072.07428,14755.1962890625,-316.8779909375007,15566.90036,14810.7421875,-756.1581724999996,15132.94022,14890.189453125,-242.7507668750004,15574.86957,15007.623046875,-567.2465231250007,14210.08333,14679.876953125,469.7936231250005,13576.63406,14561.517578125,984.8835181249997,13286.72283,14868.470703125,1581.7478731249994,14466.03442,14924.9111328125,458.87671281250005,13286.60326,14045.328125,758.7248650000001,13454.11594,13962.7431640625,508.6272240625003
series_124,37.45416003290813,52.793355611893794,140.81157859506422,80.22,73.8365478515625,-6.383452148437499,54.759,63.99456024169922,9.235560241699218,54.31,113.753173828125,59.443173828125,76.63,75.23297119140625,-1.3970288085937455,24.79,62.65593719482422,37.86593719482422,25.22,77.57548522949219,52.35548522949219,51.718,63.60228729248047,11.884287292480465,24.343,66.14630889892578,41.80330889892578,48.299,75.58470153808594,27.285701538085938,23.282,88.4281234741211,65.1461234741211,77.253,67.60735321044922,-9.645646789550781,23.893,205.03585815429688,181.14285815429687,23.438,112.85480499267578,89.41680499267578,23.876,71.62762451171875,47.751624511718745,48.341,58.51826095581055,10.177260955810546,46.837,68.13163757324219,21.294637573242184,23.092,49.6635627746582,26.571562774658204,23.697,77.65839385986328,53.96139385986328,74.657,68.11195373535156,-6.545046264648434,23.101,45.11543655395508,22.01443655395508,23.529,61.4072151184082,37.87821511840821,23.337,69.60028839111328,46.26328839111328,46.704,54.483436584472656,7.779436584472656,23.188,48.8455696105957,25.657569610595704
series_125,1896.7670449218756,2371.820451705006,5.893022458263439,35737.5,31450.416015625,-4287.083984375,32740.0,31830.01953125,-909.98046875,36483.62,31059.486328125,-5424.133671875003,34314.0,31358.005859375,-2955.994140625,33284.0,33001.9453125,-282.0546875,36465.306,34265.7890625,-2199.516937499997,34475.0,34376.0,-99.0,34169.0,33869.15234375,-299.84765625,31190.5,33728.69140625,2538.19140625,33332.131,32439.5625,-892.5685000000012,26525.0,30968.00390625,4443.00390625,28624.0,30442.943359375,1818.943359375,35484.0,32642.537109375,-2841.462890625,29741.499,32885.203125,3143.704125,33195.818,31976.943359375,-1218.8746406249993,32564.5,32192.474609375,-372.025390625,32306.2,33227.12109375,920.9210937499993,36103.603,34669.26953125,-1434.3334687500028,34104.7,35396.75,1292.050000000003,34071.8,34714.18359375,642.3835937499971,31959.7,34085.91796875,2126.2179687499993,32065.0,32310.1484375,245.1484375,28381.0,31012.76953125,2631.76953125,29001.5,31504.69921875,2503.19921875
series_126,3514.305257812501,4467.207640847075,11.687767262569883,27822.744,21242.12890625,-6580.615093749999,23190.018,22443.6953125,-746.3226875,25804.735,22847.142578125,-2957.5924218750006,25598.831,22813.966796875,-2784.8642031249983,32521.454,23911.037109375,-8610.416890625002,30262.797,25375.404296875,-4887.392703124999,29380.516,25881.43359375,-3499.0824062499996,28874.787,26086.33984375,-2788.4471562500003,27029.429,26910.33984375,-119.08915625000009,28645.483,27330.455078125,-1315.0279218750002,30856.511,27774.32421875,-3082.1867812499986,25268.001,25280.28125,12.280249999999796,30399.568,23540.458984375,-6859.109015624999,27296.105,23736.0625,-3560.0424999999996,33148.787,24315.6875,-8833.099499999997,32928.987,25176.921875,-7752.065125000001,32581.167,24216.31640625,-8364.850593750001,31144.164,29118.9453125,-2025.2186875000007,28585.835,27252.478515625,-1333.3564843749991,28628.524,27090.75,-1537.7740000000013,28601.312,26180.03515625,-2421.2768437500017,29030.334,27424.673828125,-1605.660171874999,28425.01,28972.333984375,547.3239843750016,26156.118,28276.349609375,2120.2316093750014
series_127,0.19494418504958352,0.33249763166166124,,0.0,0.029732542112469673,0.029732542112469673,0.0,0.04914315044879913,0.04914315044879913,0.0,0.04767255857586861,0.04767255857586861,0.0,0.0529661551117897,0.0529661551117897,0.0,0.25638172030448914,0.25638172030448914,0.0,0.06292300671339035,0.06292300671339035,0.0,0.0354238897562027,0.0354238897562027,0.0,0.045176055282354355,0.045176055282354355,0.0,0.06519031524658203,0.06519031524658203,0.0,0.056082285940647125,0.056082285940647125,0.0,0.055051811039447784,0.055051811039447784,0.0,0.04645053669810295,0.04645053669810295,0.0,0.03129813075065613,0.03129813075065613,0.0,0.3372113108634949,0.3372113108634949,0.0,0.038430869579315186,0.038430869579315186,0.0,0.050133686512708664,0.050133686512708664,0.0,0.3649117052555084,0.3649117052555084,0.0,0.9455890655517578,0.9455890655517578,0.0,0.33242475986480713,0.33242475986480713,0.0,0.05763910338282585,0.05763910338282585,0.0,0.08634575456380844,0.08634575456380844,0.0,0.7378643155097961,0.7378643155097961,0.0,0.03048381768167019,0.03048381768167019,0.0,0.864133894443512,0.864133894443512
series_128,2635.4920130208334,3253.6095733175016,26.73575162180069,15499.35,10694.9169921875,-4804.4330078125,14236.39,10618.3701171875,-3618.0198828124994,12163.32,9841.8388671875,-2321.4811328124997,10920.4,9847.173828125,-1073.2261718749996,5232.88,9627.828125,4394.948125,4181.5,9804.97265625,5623.47265625,7241.98,9378.85546875,2136.8754687500004,11975.42,9814.9873046875,-2160.4326953125,11193.47,8816.234375,-2377.2356249999993,10484.99,8765.9150390625,-1719.0749609374998,8342.87,9162.15234375,819.2823437499992,8157.88,9780.552734375,1622.672734375,10263.4,9197.0908203125,-1066.3091796874996,9218.9,8914.517578125,-304.38242187499964,8535.24,9271.1123046875,735.8723046875002,8799.38,8445.0166015625,-354.3633984374992,8095.38,9885.138671875,1789.758671875,10819.21,10049.89453125,-769.3154687499991,12753.98,9584.5078125,-3169.4721874999996,13124.07,10995.7900390625,-2128.2799609374997,12667.01,10647.3076171875,-2019.7023828125002,15634.08,10938.990234375,-4695.089765625,17200.0,9684.1376953125,-7515.8623046875,16449.848,10417.6025390625,-6032.245460937502
series_129,6264.107565104166,7237.43822996891,9.80485214246243,51813.478,53458.90234375,1645.4243437499972,52067.22,53157.29296875,1090.0729687499988,55113.03,54390.03515625,-722.9948437499988,53411.33,54514.484375,1103.1543749999983,61240.574,56209.68359375,-5030.8904062500005,65468.2,54608.390625,-10859.809374999997,63265.49,54739.01953125,-8526.470468749998,62615.66,54641.3046875,-7974.3553125000035,58831.792,55903.4375,-2928.3545000000013,70844.0,58825.23046875,-12018.76953125,64264.32,55908.6796875,-8355.6403125,60789.9,54085.33203125,-6704.5679687500015,62881.69,54486.328125,-8395.361875000002,58789.745,54498.43359375,-4291.311406250003,68382.04,54837.69921875,-13544.340781249994,65381.65,56366.41015625,-9015.239843750001,63512.11,54973.34765625,-8538.76234375,64643.53,56818.23828125,-7825.291718749999,61132.568,57105.734375,-4026.8336249999993,62584.23,56721.1796875,-5863.050312500003,61213.53,56267.12890625,-4946.401093749999,66438.25,57655.53515625,-8782.71484375,64691.38,56679.6875,-8011.692499999997,55857.819,55720.7421875,-137.07681250000314
series_130,7.259246260960897,8.774247574175673,1080.2246297961335,12.12,11.142748832702637,-0.9772511672973625,5.0,12.67867660522461,7.678676605224609,26.0,12.547812461853027,-13.452187538146973,18.0,11.422825813293457,-6.577174186706543,5.0,10.605026245117188,5.6050262451171875,12.263,11.899861335754395,-0.36313866424560537,18.438,14.509539604187012,-3.928460395812987,12.456,9.85800838470459,-2.5979916152954097,0.0,13.769876480102539,13.769876480102539,12.0,13.558634757995605,1.5586347579956055,25.394,9.808393478393555,-15.585606521606444,0.276,11.705400466918945,11.429400466918946,18.488,14.122881889343262,-4.365118110656738,0.1,12.589461326599121,12.489461326599121,14.0,12.135640144348145,-1.8643598556518555,11.0,14.07156753540039,3.0715675354003906,0.0,13.981581687927246,13.981581687927246,20.0,14.789306640625,-5.210693359375,0.257,15.40095043182373,15.14395043182373,12.0,15.057238578796387,3.0572385787963867,5.0,14.601253509521484,9.601253509521484,12.964,17.488798141479492,4.524798141479492,3.233,15.873011589050293,12.640011589050292,18.247,13.49854850769043,-4.74845149230957
series_131,1194.2024735677082,1338.0140401436643,5.597425871495853,21143.69022,19132.404296875,-2011.2859231250004,19067.4837,19531.357421875,463.8737218749993,20477.42572,19771.03515625,-706.3905637499993,20710.40399,19845.927734375,-864.4762556249989,21477.25906,21049.16796875,-428.0910912500003,22338.96558,21087.896484375,-1251.069095625,21149.8442,20199.23046875,-950.6137312499995,20338.70833,19467.451171875,-871.2571581250013,19561.64674,20435.34375,873.6970099999999,21958.60507,20317.048828125,-1641.5562418750014,20535.60688,19836.1640625,-699.4428174999994,18456.05435,19364.5,908.4456500000015,21656.36775,19335.017578125,-2321.3501718750013,19925.16304,19594.521484375,-330.64155562499946,21452.72645,19902.326171875,-1550.4002781249983,22124.71196,20394.09765625,-1730.6143037500005,22724.98007,20965.32421875,-1759.6558512500014,22722.54529,20882.052734375,-1840.4925556249982,21545.12862,20661.01953125,-884.1090887499995,21032.00543,19796.7421875,-1235.263242500001,21250.71014,20588.4140625,-662.2960774999992,21710.94746,20001.046875,-1709.9005849999994,21828.88225,19390.0390625,-2438.8431874999987,19417.10688,18890.013671875,-527.0932081249994
series_132,15476.559235026041,15703.716655423359,7200.343764991591,0.0,8572.0361328125,8572.0361328125,0.0,15490.6669921875,15490.6669921875,0.0,19513.0625,19513.0625,247.51,18467.576171875,18220.066171875,164.49,15090.8046875,14926.3146875,97.88,13823.2705078125,13725.3905078125,0.0,20569.2890625,20569.2890625,0.0,14480.2880859375,14480.2880859375,0.0,16324.3193359375,16324.3193359375,0.0,15798.7724609375,15798.7724609375,0.0,15705.9580078125,15705.9580078125,0.0,14509.091796875,14509.091796875,0.0,17090.904296875,17090.904296875,0.0,11819.7470703125,11819.7470703125,0.0,18357.24609375,18357.24609375,0.0,18130.27734375,18130.27734375,0.0,13826.7021484375,13826.7021484375,0.0,13503.7158203125,13503.7158203125,0.0,14944.357421875,14944.357421875,84.01,14950.0400390625,14866.0300390625,1983.335,20622.166015625,18638.831015625,1957.6025,15173.625,13216.0225,1931.87,14173.3095703125,12241.439570312501,0.0,16966.892578125,16966.892578125
series_133,3470.2160182291677,4117.100991895611,8.687355172158583,35506.189,32495.07421875,-3011.1147812499985,32590.98,31703.02734375,-887.9526562499996,34271.44,31269.21875,-3002.2212500000023,31324.91,32133.396484375,808.4864843750001,34580.0,35143.765625,563.765625,39705.49,36660.59375,-3044.896249999998,39215.86,38760.31640625,-455.5435937500006,41492.11,38928.25,-2563.8600000000006,40603.15,38693.66796875,-1909.4820312500015,43063.04,36681.0234375,-6382.016562500001,38101.411,36148.6171875,-1952.7938125,34590.71,33808.953125,-781.7568749999991,41378.72,33977.24609375,-7401.473906250001,33015.217,31875.125,-1140.091999999997,37893.923,31469.1484375,-6424.7745625000025,36328.96,32377.173828125,-3951.786171874999,37409.4,34522.9609375,-2886.4390625000015,44623.18,36755.38671875,-7867.79328125,41106.461,38074.4140625,-3032.046937500003,42987.44,38708.9921875,-4278.447812500002,42603.55,38530.87890625,-4072.671093750003,42433.19,36875.4296875,-5557.760312500002,41821.61,36180.453125,-5641.156875000001,39332.79,33665.9375,-5666.852500000001
