series,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64
series_116,0.028218071907758713,0.25553810596466064,0.3647595942020416,0.4822603762149811,-0.091715507209301,0.2427433431148529,-0.4227626621723175,-0.061904389411211014,-0.3349047899246216,-0.10198509693145752,-0.32423046231269836,-0.19592894613742828,-0.17819616198539734,0.2452009916305542,-0.04975495487451553,-0.42868122458457947,-0.5004687905311584,0.11716179549694061,0.19364877045154572,-0.2149488478899002,-0.25938698649406433,0.11812646687030792,0.29027259349823,0.1749628633260727,0.10490633547306061,-0.17295198142528534,0.2800905704498291,0.2680942714214325,0.2904164791107178,-0.15905341506004333,-0.37970471382141113,-0.025525707751512527,0.10311592370271683,-0.19101621210575104,-0.05999111011624336,0.05822009593248367,-0.02626962959766388,-0.5560627579689026,-0.050706371665000916,0.3231077492237091,-0.008068857714533806,-0.18312892317771912,0.2968510687351227,-0.17371168732643127,0.35892045497894287,-0.1568709760904312,-0.28177598118782043,-0.2805121839046478,0.08890750259160995,-0.21446719765663147,-0.19176065921783447,0.12109945714473724,0.2891559302806854,0.3037082254886627,0.14903193712234497,0.15687710046768188,-0.5193305611610413,-0.06359060108661652,-0.29639339447021484,-0.11644995957612991,-0.05749356746673584,-0.6860362887382507,-0.02793053351342678,-0.1138690859079361
series_117,-0.059192534536123276,0.4907245635986328,0.44757235050201416,0.5239121913909912,-0.09225156158208847,0.3551885783672333,-0.9067683219909668,-0.035516973584890366,-0.5435689091682434,-0.21467222273349762,-0.653251051902771,-0.24675187468528748,-0.111899733543396,0.40828317403793335,0.049534931778907776,-0.6744994521141052,-0.9198985695838928,0.3122895359992981,0.27754026651382446,-0.6111510396003723,-0.47479110956192017,0.22728398442268372,0.6058014631271362,0.3032178580760956,0.020833436399698257,-0.3975469768047333,0.26280850172042847,0.33015522360801697,0.22839248180389404,-0.2055000215768814,-0.5483911633491516,0.0648426041007042,0.07715900987386703,-0.360948771238327,-0.12396323680877686,-0.05054672062397003,-0.30355992913246155,-0.8132293820381165,0.14408518373966217,0.3925210237503052,0.12947607040405273,-0.07785182446241379,0.6333969831466675,-0.3463687002658844,0.5951110124588013,-0.24862490594387054,-0.45860299468040466,-0.4614029824733734,-0.08346905559301376,-0.09473428130149841,-0.3015591502189636,-0.19537054002285004,0.48423025012016296,0.4046880900859833,0.1686546951532364,0.5391101837158203,-0.7698047161102295,-0.0769776701927185,-0.4022875428199768,0.16933086514472961,0.022901473566889763,-1.1226516962051392,-0.25352784991264343,-0.07864773273468018
series_118,-0.03561200574040413,0.4475059509277344,0.39997586607933044,0.5326852798461914,-0.06886941939592361,0.3316313922405243,-0.7504616975784302,-0.07686898857355118,-0.5038537979125977,-0.21847833693027496,-0.5835813283920288,-0.22444547712802887,-0.16958267986774445,0.3569725751876831,0.056545108556747437,-0.6404072642326355,-0.7950140833854675,0.26656344532966614,0.25703951716423035,-0.4799024760723114,-0.4183025062084198,0.15467916429042816,0.49399662017822266,0.22895579040050507,0.005155171267688274,-0.3347221612930298,0.23686425387859344,0.3482568562030792,0.22914902865886688,-0.1784864366054535,-0.4840976893901825,0.0037471698597073555,0.11347894370555878,-0.28346651792526245,-0.10109148919582367,-0.019560866057872772,-0.17988045513629913,-0.7003761529922485,0.0704769641160965,0.369078665971756,0.10188521444797516,-0.1105494275689125,0.5294183492660522,-0.328947514295578,0.5350347757339478,-0.23647622764110565,-0.38600173592567444,-0.38374367356300354,-0.040466777980327606,-0.11871924996376038,-0.2583301067352295,-0.1347089409828186,0.41987016797065735,0.37008535861968994,0.13075555860996246,0.42647305130958557,-0.6567444801330566,-0.048342976719141006,-0.36253371834754944,0.088053397834301,-0.05535915493965149,-1.0387077331542969,-0.25742772221565247,-0.055415164679288864
series_119,0.04121425747871399,0.19572336971759796,0.27608540654182434,0.3968674838542938,-0.08761224895715714,0.1683475524187088,-0.3160642087459564,-0.0350012443959713,-0.2581160068511963,-0.088510662317276,-0.2539117634296417,-0.14452607929706573,-0.1363915652036667,0.17549115419387817,-0.02028350718319416,-0.33540868759155273,-0.36031314730644226,0.07465723156929016,0.1786193698644638,-0.1474124789237976,-0.2193535417318344,0.08679104596376419,0.2457212209701538,0.14312511682510376,0.07462798804044724,-0.12578317523002625,0.2006310224533081,0.21694855391979218,0.22602710127830505,-0.11898162961006165,-0.29236775636672974,-0.046901196241378784,0.1152254045009613,-0.15016716718673706,-0.014181792736053467,0.046014249324798584,-0.0010186576982960105,-0.41173693537712097,-0.08854874223470688,0.24044398963451385,-0.020953206345438957,-0.17372024059295654,0.20603053271770477,-0.13248877227306366,0.2923637628555298,-0.12158674746751785,-0.2387203723192215,-0.1979953944683075,0.06369591504335403,-0.19623279571533203,-0.15329667925834656,0.12822166085243225,0.18623362481594086,0.2511914074420929,0.09730485826730728,0.12917418777942657,-0.3950473666191101,-0.03308919072151184,-0.23339450359344482,-0.09741313010454178,-0.058041274547576904,-0.5150977969169617,-0.03553223982453346,-0.07316301763057709
series_120,0.0015462813898921013,0.37179815769195557,0.37297311425209045,0.5025544166564941,-0.04489818587899208,0.30051690340042114,-0.6077688932418823,-0.08611666411161423,-0.44142603874206543,-0.17740154266357422,-0.4687384068965912,-0.22605247795581818,-0.1868893802165985,0.30711954832077026,0.02237403579056263,-0.5649286508560181,-0.6751689910888672,0.20470142364501953,0.23442362248897552,-0.3718680143356323,-0.33685874938964844,0.11637069284915924,0.406686395406723,0.17874349653720856,0.037486668676137924,-0.27375125885009766,0.27258414030075073,0.34283044934272766,0.27652910351753235,-0.15691706538200378,-0.44170811772346497,-0.024190355092287064,0.11238643527030945,-0.2481616735458374,-0.07231494039297104,0.0038556205108761787,-0.08709787577390671,-0.6409016847610474,0.013121126219630241,0.3628695607185364,0.07026651501655579,-0.14926208555698395,0.41101664304733276,-0.2959047257900238,0.4759383797645569,-0.2173638492822647,-0.33781516551971436,-0.34902167320251465,0.014549880288541317,-0.1749631017446518,-0.24247971177101135,-0.017224974930286407,0.36373311281204224,0.33132126927375793,0.1359909325838089,0.3033292889595032,-0.5841423869132996,-0.04717356339097023,-0.3442850708961487,-0.02680189721286297,-0.07959301024675369,-0.9098573327064514,-0.1642933338880539,-0.08522534370422363
series_121,-0.016979891806840897,0.4404814839363098,0.39978548884391785,0.5195379257202148,-0.07768705487251282,0.31835898756980896,-0.7293157577514648,-0.06927723437547684,-0.49129724502563477,-0.19200627505779266,-0.5377715826034546,-0.21286851167678833,-0.17356154322624207,0.35374540090560913,0.03337077796459198,-0.6157936453819275,-0.7665866017341614,0.2498285323381424,0.23378586769104004,-0.4412999451160431,-0.3835632801055908,0.16174116730690002,0.4540078341960907,0.21240681409835815,0.029157713055610657,-0.34349557757377625,0.2832437753677368,0.3283471167087555,0.28606489300727844,-0.1722477376461029,-0.49345213174819946,0.011362885124981403,0.08570443093776703,-0.2857270836830139,-0.11503830552101135,-0.015245749615132809,-0.14926882088184357,-0.7175682187080383,0.07068777084350586,0.38051024079322815,0.09027412533760071,-0.14574821293354034,0.5054532289505005,-0.3188917934894562,0.5192075967788696,-0.22855783998966217,-0.3719317615032196,-0.39274728298187256,-0.022765973582863808,-0.14675018191337585,-0.2806956171989441,-0.08691561967134476,0.4104292690753937,0.3580310642719269,0.15958845615386963,0.39734503626823425,-0.6678816080093384,-0.05390685424208641,-0.3672895133495331,0.0523294061422348,-0.04705596715211868,-1.0160298347473145,-0.20119675993919373,-0.07328329980373383
series_122,-0.00758091825991869,0.3389712870121002,0.37689831852912903,0.5037199258804321,-0.023865951225161552,0.2927435636520386,-0.5659992694854736,-0.11097037047147751,-0.4381159245967865,-0.1805623322725296,-0.46109676361083984,-0.24220727384090424,-0.20489202439785004,0.2990139126777649,0.016596490517258644,-0.5757170915603638,-0.6814865469932556,0.2031371146440506,0.22191882133483887,-0.3957672417163849,-0.3188925087451935,0.10493676364421844,0.4162149727344513,0.18447206914424896,0.015137339942157269,-0.2404889464378357,0.25857406854629517,0.35296857357025146,0.24775275588035583,-0.15397347509860992,-0.42273104190826416,-0.03691836819052696,0.1246534213423729,-0.249979168176651,-0.05928609147667885,0.023704897612333298,-0.09174685925245285,-0.6076424717903137,0.006030081305652857,0.360948771238327,0.05070016533136368,-0.10849087685346603,0.40092068910598755,-0.29170337319374084,0.46690213680267334,-0.23081491887569427,-0.31906527280807495,-0.33664456009864807,0.007547108922153711,-0.13756303489208221,-0.2059052288532257,0.0077559202909469604,0.36828261613845825,0.3215143382549286,0.11076215654611588,0.28250396251678467,-0.5506559014320374,-0.05629485473036766,-0.3194842040538788,-0.05471561849117279,-0.08849085867404938,-0.8784028887748718,-0.16625139117240906,-0.09005095064640045
series_123,-0.06741727888584137,0.4984908699989319,0.46237167716026306,0.5265107154846191,-0.10928914695978165,0.36087143421173096,-0.9562875032424927,-0.013249749317765236,-0.5536623597145081,-0.20961129665374756,-0.6826578378677368,-0.26007765531539917,-0.0808953121304512,0.42657217383384705,0.04045899212360382,-0.6728417873382568,-0.9591184854507446,0.33686158061027527,0.2952726185321808,-0.6626326441764832,-0.49566882848739624,0.26476261019706726,0.6528635025024414,0.33538562059402466,0.037310902029275894,-0.4220249056816101,0.2665940523147583,0.3245074152946472,0.22119034826755524,-0.21601815521717072,-0.5621124505996704,0.08829102665185928,0.06292680650949478,-0.3916279673576355,-0.1233968436717987,-0.061120130121707916,-0.35743197798728943,-0.8523967862129211,0.1815466284751892,0.3959064185619354,0.1390070915222168,-0.06095695123076439,0.6698835492134094,-0.34348151087760925,0.6271758079528809,-0.2505761682987213,-0.48986557126045227,-0.49078673124313354,-0.09301065653562546,-0.08443522453308105,-0.3029945194721222,-0.2223508656024933,0.5135260224342346,0.41693463921546936,0.18668465316295624,0.5768181681632996,-0.8142663836479187,-0.10252232849597931,-0.4244387149810791,0.19701175391674042,0.0572996586561203,-1.142451286315918,-0.23952341079711914,-0.09166352450847626
series_124,0.04019021615386009,0.20950959622859955,0.3128691017627716,0.4306472837924957,-0.08304916322231293,0.20264354348182678,-0.34955140948295593,-0.058833274990320206,-0.2870359420776367,-0.07946190983057022,-0.2777528762817383,-0.18358153104782104,-0.17634111642837524,0.19949959218502045,-0.047134969383478165,-0.3820793032646179,-0.4291885793209076,0.08698049187660217,0.18159975111484528,-0.18053004145622253,-0.22261889278888702,0.1063125729560852,0.2552102208137512,0.1558534950017929,0.09558120369911194,-0.12804991006851196,0.2440723329782486,0.2415074110031128,0.25280532240867615,-0.1370456963777542,-0.3207724690437317,-0.040089819580316544,0.11297524720430374,-0.16635113954544067,-0.0332627035677433,0.06033022329211235,-0.006463601719588041,-0.4708270728588104,-0.06588183343410492,0.280163437128067,-0.021746179088950157,-0.1699366420507431,0.2348211407661438,-0.14415590465068817,0.31635481119155884,-0.14214389026165009,-0.2472718060016632,-0.2362811118364334,0.08554291725158691,-0.19045183062553406,-0.15492509305477142,0.1406945288181305,0.2402953952550888,0.26456260681152344,0.12689493596553802,0.1244083121418953,-0.44462478160858154,-0.048951614648103714,-0.25742945075035095,-0.12310395389795303,-0.06207661330699921,-0.5757566094398499,-0.022949909791350365,-0.09903168678283691
series_125,-0.06140508875250816,0.4872922897338867,0.4480017125606537,0.5236835479736328,-0.09189508855342865,0.3621068000793457,-0.9087010622024536,-0.03215545043349266,-0.5469458699226379,-0.21114733815193176,-0.652605414390564,-0.2597653269767761,-0.11109443008899689,0.4160429537296295,0.0414295569062233,-0.6684584617614746,-0.9378744959831238,0.3248111307621002,0.27616074681282043,-0.6241437792778015,-0.4635680019855499,0.23944136500358582,0.6133487224578857,0.3097335398197174,0.03617297485470772,-0.41067370772361755,0.27110710740089417,0.33489158749580383,0.24256806075572968,-0.21141844987869263,-0.5498526096343994,0.06653871387243271,0.07073301076889038,-0.374093234539032,-0.1317564696073532,-0.05413404852151871,-0.31039273738861084,-0.8324326872825623,0.15479670464992523,0.4040648639202118,0.13526694476604462,-0.07785048335790634,0.6398695707321167,-0.3514707684516907,0.6094281077384949,-0.2548675835132599,-0.46365153789520264,-0.46883636713027954,-0.0820096805691719,-0.09058594703674316,-0.30296313762664795,-0.19162517786026,0.49568119645118713,0.4021737277507782,0.17252737283706665,0.5382897257804871,-0.7765456438064575,-0.08926498889923096,-0.4138197898864746,0.15635091066360474,0.03018846921622753,-1.121551752090454,-0.23455177247524261,-0.08605390042066574
series_126,-0.022802036255598068,0.4376504421234131,0.3942764103412628,0.5058017373085022,-0.06254002451896667,0.3132317066192627,-0.7371999025344849,-0.07223313301801682,-0.4857734739780426,-0.2068951278924942,-0.5473291873931885,-0.20619255304336548,-0.16582229733467102,0.3438446521759033,0.05693403631448746,-0.6288506984710693,-0.7575566172599792,0.23555509746074677,0.24471914768218994,-0.4534185826778412,-0.4022746980190277,0.13511238992214203,0.4687974452972412,0.20823383331298828,0.00046501588076353073,-0.32653549313545227,0.25812143087387085,0.33505070209503174,0.2482149451971054,-0.1645597517490387,-0.49109286069869995,0.00819620955735445,0.09861159324645996,-0.27897337079048157,-0.09450361132621765,-0.015613636933267117,-0.15318284928798676,-0.6885907053947449,0.05545501410961151,0.36746862530708313,0.08891931921243668,-0.12919418513774872,0.4969051480293274,-0.3258911669254303,0.5139392614364624,-0.22788310050964355,-0.37183302640914917,-0.38755300641059875,-0.037821099162101746,-0.14651110768318176,-0.28286153078079224,-0.10285084694623947,0.39237478375434875,0.3585633933544159,0.14038127660751343,0.4097583293914795,-0.6493314504623413,-0.032628390938043594,-0.35365593433380127,0.07338961958885193,-0.056618377566337585,-1.0167773962020874,-0.24196645617485046,-0.05833502858877182
series_127,0.04006742313504219,0.22122260928153992,0.34119558334350586,0.4474848210811615,-0.0726320892572403,0.20719105005264282,-0.3417966365814209,-0.058321867138147354,-0.2967507243156433,-0.08672922849655151,-0.29072579741477966,-0.19397731125354767,-0.18805614113807678,0.21500521898269653,-0.05861448124051094,-0.40370917320251465,-0.45154330134391785,0.09486886113882065,0.1669103503227234,-0.19584451615810394,-0.212652325630188,0.09604661166667938,0.2603490650653839,0.16512855887413025,0.08407796919345856,-0.12099975347518921,0.25543278455734253,0.23789943754673004,0.258123517036438,-0.13058903813362122,-0.33390185236930847,-0.03887662664055824,0.11177175492048264,-0.16891232132911682,-0.046983037143945694,0.06774415075778961,-0.01992381364107132,-0.4851497709751129,-0.07033869624137878,0.30001264810562134,-0.03090178780257702,-0.1439969539642334,0.24779562652111053,-0.13873979449272156,0.32584288716316223,-0.14773036539554596,-0.24702511727809906,-0.23988749086856842,0.08219040930271149,-0.17347678542137146,-0.15003712475299835,0.14987090229988098,0.2550431489944458,0.2777135670185089,0.12487664073705673,0.12399473786354065,-0.45645448565483093,-0.06383372843265533,-0.2681129574775696,-0.13384085893630981,-0.05945012718439102,-0.6015357375144958,-0.011703736148774624,-0.09733740985393524
series_128,-0.0029116468504071236,0.33909276127815247,0.3239547610282898,0.4838266372680664,-0.0558236725628376,0.2767542004585266,-0.5891697406768799,-0.08588074892759323,-0.42760178446769714,-0.16824541985988617,-0.45498475432395935,-0.20539280772209167,-0.1761249303817749,0.28007158637046814,0.0418093279004097,-0.5495327711105347,-0.6458781361579895,0.20888970792293549,0.23988603055477142,-0.3661770522594452,-0.3449627459049225,0.1179620772600174,0.4058876931667328,0.17092427611351013,0.010817083530128002,-0.2706068754196167,0.23316729068756104,0.34648749232292175,0.23283670842647552,-0.1439668983221054,-0.4119773805141449,-0.025562282651662827,0.11002785712480545,-0.24440929293632507,-0.04941890761256218,-0.0006052880198694766,-0.08486055582761765,-0.5862426161766052,0.015411866828799248,0.3283250629901886,0.06455255299806595,-0.13920511305332184,0.3944091498851776,-0.2976644039154053,0.46019262075424194,-0.21459655463695526,-0.33079519867897034,-0.33085542917251587,0.005142322275787592,-0.16967737674713135,-0.21921399235725403,-0.029564090073108673,0.34063974022865295,0.3081354796886444,0.1165282353758812,0.3149052858352661,-0.5476179718971252,-0.018936533480882645,-0.3064744174480438,-0.01162181980907917,-0.08760985732078552,-0.8525979518890381,-0.2040410041809082,-0.06451959908008575
series_129,0.008995416574180126,0.38662028312683105,0.37121543288230896,0.5000786185264587,-0.08212630450725555,0.28437572717666626,-0.6198530793190002,-0.06960537284612656,-0.433724582195282,-0.16053040325641632,-0.4513280987739563,-0.191031351685524,-0.17691519856452942,0.30574363470077515,0.021561289206147194,-0.5505151748657227,-0.6455546021461487,0.1953478902578354,0.22049979865550995,-0.33558836579322815,-0.3385545313358307,0.13301143050193787,0.37363389134407043,0.1711660921573639,0.046691011637449265,-0.2916412055492401,0.28560057282447815,0.31323927640914917,0.29962584376335144,-0.1585041582584381,-0.45403048396110535,-0.008674914948642254,0.0860925167798996,-0.24456216394901276,-0.08996982872486115,0.006765511818230152,-0.06974529474973679,-0.6517822742462158,0.02565787546336651,0.3551231920719147,0.057818830013275146,-0.18567420542240143,0.41372331976890564,-0.27761149406433105,0.4615612030029297,-0.19936653971672058,-0.3271017372608185,-0.3535503149032593,0.01629805378615856,-0.1951121687889099,-0.2621597647666931,-0.016478776931762695,0.3517133593559265,0.3259645104408264,0.156548872590065,0.31167906522750854,-0.6069560050964355,-0.043143924325704575,-0.3395592272281647,-0.0037915315479040146,-0.06727015972137451,-0.9100529551506042,-0.15432848036289215,-0.08372659236192703
series_130,0.014790552668273449,0.2854965925216675,0.37240979075431824,0.4711235761642456,-0.0028397981077432632,0.27573466300964355,-0.4851081371307373,-0.13555023074150085,-0.40697288513183594,-0.14941351115703583,-0.4034298062324524,-0.2672240734100342,-0.23406165838241577,0.2767676115036011,-0.028079135343432426,-0.5305060148239136,-0.6708943247795105,0.15225841104984283,0.18823690712451935,-0.40728938579559326,-0.23822662234306335,0.0676615983247757,0.41905543208122253,0.18966102600097656,0.03147558122873306,-0.16219672560691833,0.2824098467826843,0.3418143093585968,0.24561819434165955,-0.1412017047405243,-0.39012283086776733,-0.03111753985285759,0.12351702898740768,-0.2592681348323822,-0.05211244150996208,0.06122252345085144,-0.09834589809179306,-0.5786512494087219,-0.0024741606321185827,0.37938007712364197,0.03289283812046051,-0.07005234807729721,0.3443402051925659,-0.24363592267036438,0.42707422375679016,-0.2384362667798996,-0.28861290216445923,-0.3156979978084564,0.0451216846704483,-0.11519849300384521,-0.18658731877803802,0.11141013354063034,0.3844653367996216,0.30120548605918884,0.11909524351358414,0.2069571167230606,-0.5210750102996826,-0.06162530556321144,-0.3315991759300232,-0.15049207210540771,-0.07403948903083801,-0.7849472165107727,-0.06447554379701614,-0.12139542400836945
series_131,-0.061490174382925034,0.4972066879272461,0.45371416211128235,0.5286861062049866,-0.09701134264469147,0.3577782213687897,-0.928219199180603,-0.032574113458395004,-0.5490553379058838,-0.21711915731430054,-0.6720501184463501,-0.2514626383781433,-0.10555633902549744,0.4135684669017792,0.04660329967737198,-0.677432656288147,-0.9337829947471619,0.3223972022533417,0.2879810631275177,-0.6321662068367004,-0.48447585105895996,0.24379609525203705,0.6231485605239868,0.31300607323646545,0.024608325213193893,-0.40613827109336853,0.2630367875099182,0.32797691226005554,0.22380726039409637,-0.20453132688999176,-0.5531341433525085,0.07524750381708145,0.07278045266866684,-0.37116801738739014,-0.120400071144104,-0.053496699780225754,-0.3223182260990143,-0.822693407535553,0.16061866283416748,0.39195123314857483,0.13112248480319977,-0.06898491829633713,0.6473509669303894,-0.34351256489753723,0.6095240116119385,-0.2479381412267685,-0.468890517950058,-0.4755992293357849,-0.08740798383951187,-0.08574706315994263,-0.29859858751296997,-0.20910927653312683,0.49707117676734924,0.41258659958839417,0.17880047857761383,0.5537898540496826,-0.7896403670310974,-0.087797611951828,-0.41135677695274353,0.1824706792831421,0.03270207345485687,-1.1359617710113525,-0.2504878342151642,-0.08236027508974075
series_132,0.03026885911822319,0.16190417110919952,0.25461843609809875,0.37581297755241394,-0.04858624190092087,0.18732014298439026,-0.30949485301971436,-0.07031086087226868,-0.27543869614601135,-0.0767255425453186,-0.2577431797981262,-0.19144155085086823,-0.19003115594387054,0.1533685028553009,-0.019146928563714027,-0.36602702736854553,-0.41561171412467957,0.08166156709194183,0.17106585204601288,-0.21293853223323822,-0.19267049431800842,0.07986508309841156,0.2688930630683899,0.1379377841949463,0.06918084621429443,-0.08710146695375443,0.2073296755552292,0.2478872537612915,0.19969570636749268,-0.10637408494949341,-0.2678816318511963,-0.04835409298539162,0.09641928225755692,-0.17472442984580994,-0.004724206402897835,0.06036226451396942,-0.02181776612997055,-0.41126447916030884,-0.056140072643756866,0.25392913818359375,-0.014979636296629906,-0.12854059040546417,0.19040821492671967,-0.14940272271633148,0.2879825830459595,-0.1433895379304886,-0.22053280472755432,-0.2097729593515396,0.06375011056661606,-0.16242997348308563,-0.1441947966814041,0.1404504030942917,0.23169535398483276,0.22004243731498718,0.10802675038576126,0.12420468777418137,-0.3905974328517914,-0.01472474355250597,-0.24299347400665283,-0.13399070501327515,-0.0539168082177639,-0.5080989003181458,-0.03753753751516342,-0.08922680467367172
series_133,-0.03703497722744942,0.4698810577392578,0.42082974314689636,0.520317792892456,-0.07351589947938919,0.3428480625152588,-0.8160062432289124,-0.06140976771712303,-0.5208784341812134,-0.21052199602127075,-0.5975279211997986,-0.23488180339336395,-0.15831682085990906,0.38074713945388794,0.0441170409321785,-0.6512903571128845,-0.8476877212524414,0.28529223799705505,0.2544744312763214,-0.5254539847373962,-0.4191630780696869,0.18888868391513824,0.5251824259757996,0.247594952583313,0.026393014937639236,-0.3752276599407196,0.2785426378250122,0.33624324202537537,0.26945093274116516,-0.1847173422574997,-0.5212560296058655,0.033936310559511185,0.08142898976802826,-0.32302507758140564,-0.12210052460432053,-0.0352337472140789,-0.2149621844291687,-0.7675737142562866,0.106737419962883,0.39419880509376526,0.11316414177417755,-0.11413126438856125,0.563593327999115,-0.34121742844581604,0.563950777053833,-0.24406848847866058,-0.41230425238609314,-0.4302215576171875,-0.05343734472990036,-0.11801528930664062,-0.2961752414703369,-0.13891053199768066,0.4476682245731354,0.37987178564071655,0.16648046672344208,0.4627808928489685,-0.7146590352058411,-0.062369976192712784,-0.3896751403808594,0.09955856204032898,-0.0206760186702013,-1.0794565677642822,-0.22707107663154602,-0.07380536198616028
series_134,0.021715667098760605,0.3061365783214569,0.3587157428264618,0.48722487688064575,-0.0819317027926445,0.2588016390800476,-0.499521404504776,-0.07357611507177353,-0.3784414529800415,-0.12329307198524475,-0.3709017038345337,-0.19308193027973175,-0.18306411802768707,0.2644144296646118,-0.00986451469361782,-0.4854721426963806,-0.5525310039520264,0.14594729244709015,0.20441576838493347,-0.2639065682888031,-0.28957435488700867,0.11871108412742615,0.3156229257583618,0.16519758105278015,0.07345491647720337,-0.21851544082164764,0.2771069407463074,0.295650452375412,0.2918526828289032,-0.1532370001077652,-0.4049588739871979,-0.027194742113351822,0.09727003425359726,-0.2144022136926651,-0.06498440355062485,0.03793700784444809,-0.030463658273220062,-0.5829517245292664,-0.01835206337273121,0.3333771228790283,0.01830952800810337,-0.1916324496269226,0.33412259817123413,-0.22334997355937958,0.4010438024997711,-0.17548374831676483,-0.2879285514354706,-0.3112974762916565,0.057786725461483,-0.2092336267232895,-0.21634459495544434,0.06607463210821152,0.3128626048564911,0.301848828792572,0.14358165860176086,0.2208826243877411,-0.5467838048934937,-0.04753544181585312,-0.3097968101501465,-0.07331698387861252,-0.07168364524841309,-0.7729454636573792,-0.0896592065691948,-0.10349166393280029
series_135,0.039391908794641495,0.08584711700677872,0.14743933081626892,0.23450002074241638,-0.051605913788080215,0.08654677122831345,-0.13560879230499268,-0.027792664244771004,-0.1396196484565735,-0.031240714713931084,-0.14017847180366516,-0.08466561138629913,-0.11323745548725128,0.06783650070428848,-0.013869677670300007,-0.18745899200439453,-0.21344824135303497,0.023013046011328697,0.10077425092458725,-0.08425217866897583,-0.12221577763557434,0.07049164175987244,0.165842667222023,0.10370522737503052,0.032721538096666336,-0.02428422123193741,0.11130175739526749,0.1310807168483734,0.13331188261508942,-0.07331925630569458,-0.14364363253116608,-0.0468386672437191,0.11645270138978958,-0.09815740585327148,0.005044706165790558,0.04627394676208496,0.005132720340043306,-0.2195519506931305,-0.08649343252182007,0.12537772953510284,-0.03406272083520889,-0.08188556879758835,0.10079238563776016,-0.05211822688579559,0.18150217831134796,-0.07984849065542221,-0.15000329911708832,-0.06803649663925171,0.04274497926235199,-0.10092315077781677,-0.05899278074502945,0.1259390115737915,0.07996528595685959,0.15520377457141876,0.024063099175691605,0.0787898376584053,-0.20248249173164368,-0.016953591257333755,-0.14895667135715485,-0.09404651820659637,-0.04682708531618118,-0.2552643120288849,-0.012246391735970974,-0.045718301087617874
series_136,-0.020481836050748825,0.4117033779621124,0.35567358136177063,0.5037643909454346,-0.0425211526453495,0.3202771544456482,-0.7039929628372192,-0.0939735397696495,-0.48220282793045044,-0.2065737098455429,-0.5435919165611267,-0.23259799182415009,-0.17596089839935303,0.3300197124481201,0.04987269639968872,-0.6039895415306091,-0.7627881169319153,0.24167264997959137,0.26144731044769287,-0.46915003657341003,-0.37887582182884216,0.13366295397281647,0.4831292927265167,0.20397919416427612,0.001444089226424694,-0.32032445073127747,0.2431410402059555,0.37221279740333557,0.23552818596363068,-0.1521870344877243,-0.46153536438941956,-0.005968327634036541,0.11957556754350662,-0.28047487139701843,-0.07120316475629807,-0.01894586905837059,-0.15120621025562286,-0.6579037308692932,0.05832330882549286,0.36509039998054504,0.09871432930231094,-0.1136363223195076,0.4839629530906677,-0.3331007659435272,0.5274897813796997,-0.239904522895813,-0.3686862885951996,-0.3779750466346741,-0.022657984867691994,-0.13154160976409912,-0.24616727232933044,-0.09570775181055069,0.397821307182312,0.35264986753463745,0.12744347751140594,0.3813638389110565,-0.6157973408699036,-0.042573075741529465,-0.35420796275138855,0.036285899579524994,-0.07870334386825562,-0.9788552522659302,-0.23289760947227478,-0.05796397849917412
series_137,0.0010982481762766838,0.41216155886650085,0.3787101209163666,0.5047844052314758,-0.0718618631362915,0.2953505218029022,-0.6600375175476074,-0.07685767859220505,-0.45370081067085266,-0.18164724111557007,-0.48940765857696533,-0.1922224909067154,-0.17982730269432068,0.32002460956573486,0.037391290068626404,-0.5833085775375366,-0.6783403754234314,0.21143412590026855,0.2289869338274002,-0.3735150992870331,-0.35931596159935,0.1285196989774704,0.40015363693237305,0.17596381902694702,0.023506425321102142,-0.304536372423172,0.274774432182312,0.32490110397338867,0.28398749232292175,-0.1533261388540268,-0.46677470207214355,-0.006833548657596111,0.09018594026565552,-0.25453466176986694,-0.09011630713939667,-0.00043575750896707177,-0.08907825499773026,-0.6598501801490784,0.03944651782512665,0.3604781925678253,0.06621115654706955,-0.16757023334503174,0.4398208260536194,-0.2953065037727356,0.4860922694206238,-0.2106214165687561,-0.3367306888103485,-0.36661139130592346,-0.0038276102859526873,-0.17546185851097107,-0.26684069633483887,-0.05107394605875015,0.36403408646583557,0.3369656503200531,0.1495029777288437,0.34605756402015686,-0.6199986934661865,-0.037990082055330276,-0.3450389802455902,0.02513177879154682,-0.07136054337024689,-0.9600189328193665,-0.19097119569778442,-0.07048403471708298
